order,pet_id,name,status,note
136,3132,芋香巨角蛛,RocoData??,source=PETBASE_CONF; desc=颜色鲜艳美丽，尾部丝囊中的液体有剧毒，织出的蜘蛛网散发异香。依靠体毒和利刺能轻易捕获猎物，从不群居，个体之间都保持一定距离，互不侵犯。
137,3133,小螂,RocoData??,source=PETBASE_CONF; desc=身体十分柔软，经常挥舞着还未发育完全的前肢。似乎还没有视觉。靠头顶的触角收集周围信息，如果触角受伤了，会完全迷失方向。
138,3134,兵螂,RocoData??,source=PETBASE_CONF; desc=前肢能够对三倍体型大小的昆虫精灵造成重创，食量极大。似乎是通过液压结构控制节肢和口器，弹出的速度极快，肉眼很难看清楚。需要吃大量食物来维持节肢力量。
139,3135,飞天刀螂,RocoData??,source=PETBASE_CONF; desc=十分冷静有耐心的种族，可以长久埋伏观察，一旦发现机会就会迅速出击，一击必中。雄性捕猎欲相对更强烈，借由其趋光性而捕捉到的个体几乎全为雄性。
140,3136,毛毛,RocoData??,source=PETBASE_CONF; desc=喜欢藏在地下，靠形似耳朵的触角感知周围环境。几乎观察不到它们进食行为，吃很少的东西就能存活很久。
141,3137,爬爬,RocoData??,source=PETBASE_CONF; desc=外壳硬化，缩腹在各种物体的表面爬行。背面艳丽的斑点看似有毒，实际上是鳞翅根。
142,3138,化蝶,RocoData??,source=PETBASE_CONF; desc=极其聪慧的种族，大脑占去整个身体的三分之二。翅膀有力，充满魔力的鳞粉形成了翅膀上的花纹，用以迷惑其他精灵。
143,3139,小草虫,RocoData??,source=PETBASE_CONF; desc=果树分叉越多的地方，越容易找到它们，常常被误认为是未熟的青葡萄。肤表黏糊糊的，睡觉时缩成一团挂在树上。常观察到许多只挤在一起，目前推测是畏寒的原因。
144,3140,草衣虫,RocoData??,source=PETBASE_CONF; desc=与果树是互利共生关系，在果树之间采蜜的同时完成授粉。尾部的花朵是虹吸式进食器官，能够用来吸取和储存花粉，是访花昆虫中最重要的种群。
145,3141,花衣蝶,RocoData??,source=PETBASE_CONF; desc=原本的尾巴脱落后变成手中的花朵，似乎蕴含着魔法能量，能当作魔杖使用。冬日寒冷的雨夜里，成千上万的花衣蝶聚集在枯树上休息，清晨又四散飞走，如同花开一夜的蜃景。
146,3142,小夜,RocoData??,source=PETBASE_CONF; desc=身手敏捷的小猫，擅长在雾气中隐藏身形，也可以幻化成其他物体。常常以惊讶和恐惧为食，消化后会散发出一种奇怪的味道。
147,3143,紫夜,RocoData??,source=PETBASE_CONF; desc=经常四处游历，偶尔幻化成其他精灵的样子之后偷偷潜入其他族群中，猜测是为了锻炼自己的幻化能力。通常情况下喜欢独自生活。
148,3144,朔夜伊芙,RocoData??,source=PETBASE_CONF; desc=喜欢在远处观察其他精灵的活动，有时会故意制造幻象来测试目标的反应。几乎不与同类接触，有些排斥社交，意外的是，被亲近的洛克抚摸的话耳朵尖会发光。
149,3145,小灵菇,RocoData??,source=PETBASE_CONF; desc=可能在任何潮湿的阴冷角落出现，看到蓝色荧光不要贸然接近。吸食其他生物的情绪作为养分，吃饱后会发出轻轻的叹气声。
150,3146,幻灵菇,RocoData??,source=PETBASE_CONF; desc=头顶的触角比隐藏在伞盖下的面目更能够表达出心情，悄无声息地飘来飘去，通常出现在后半夜。在森林深处大量聚集，散发着淡淡荧光，会吸收周围植物和小型动物的情绪。
151,3147,幻影灵菇,RocoData??,source=PETBASE_CONF; desc=仅仅看到它触角上闪烁的荧光就会头痛难耐，对其研究很难有进展。没有生命迹象但是可以自如活动，无法判定是植物还是生物，唯独颈间圆环中似乎蕴含强大生命力。
152,3148,空空颅,RocoData??,source=PETBASE_CONF; desc=夜晚很容易在破旧的空屋见到。力量弱小但长着骇人的面容，会恐吓其他精灵，以此来保护自己。它几乎不依赖视觉，通过感知热量来判断生物的位置与距离。
153,3149,夜宿颅,RocoData??,source=PETBASE_CONF; desc=吓退其他精灵以取乐，有人说它们以恐惧为食，但没人考证过真假。长出双爪后，行动更加自如，有了保护自己的能力。
154,3150,夜枭,RocoData??,source=PETBASE_CONF; desc=充盈着魔力的巨爪十分有力，曾经被夜枭吞下过的生命，虽然躯体看似无碍，灵魂却缺失了一部分。
155,3151,多多,RocoData??,source=PETBASE_CONF; desc=头部帽子一样的组织触感舒适，冰凉弹软。受到惊吓的话，会从头部喷射出大量毒液，之后迅速缩起陷入昏厥状态。
156,3152,多啦多,RocoData??,source=PETBASE_CONF; desc=头部的粘液组织十分不稳定，情绪激动时甚至会掉落一部分。受到刺激后粘液会挥发到空气中，释放致幻毒素。
157,3153,古啦多,RocoData??,source=PETBASE_CONF; desc=头部突起越复杂代表着年龄越大，突起内部充斥剧毒毒液，被一层外套膜包裹起来。遇到危险时，会释放更为强大的致幻毒素，但是并不致命。因此，部分洛克因为想要致幻体验，?
158,3154,裘洛,RocoData??,source=PETBASE_CONF; desc=胸口的星星状器官暖烘烘的，天冷的时候裘洛们都会把前爪揣在胸口取暖。曾经有洛克贸然地接触了裘洛的尾巴，皮肤变得红肿疼痛，足足半年之后才好转痊愈。
159,3155,裘力,RocoData??,source=PETBASE_CONF; desc=即便在寒冷的冬天也是独来独往，从不聚在一起取暖，太冷的时候会把脚放在尾巴上。尾巴尖处有两个腺体，危险时能迅速喷射毒液，会用尾巴缠住对手释放毒素的同时使其无法逃?
160,3156,裘卡,RocoData??,source=PETBASE_CONF; desc=独自活动，高傲而优雅的生物。一生中只选择一只伴侣。据研究表明裘卡的体液都有剧毒，紧张时脚垫会分泌汗液，在地面上留下有剧毒的梅花形汗渍。
161,3157,花魁蜂后,RocoData??,source=PETBASE_CONF; desc=穿着披风、戴着王冠的蜂后，总是带着它的两个小侍卫。高雅的女王形象令人印象深刻，它的外形曾经是许多服装设计的灵感。
162,3158,武斗酷猫,RocoData??,source=PETBASE_CONF
163,3159,紫蔓宝宝,RocoData??,source=PETBASE_CONF; desc=极其罕见的精灵，最早洛克们似乎把这种精灵误认为是幼鹿。身体周围的藤曼每天黄昏都会脱落枯萎，再长出新芽。
164,3160,紫蔓祭祀,RocoData??,source=PETBASE_CONF; desc=对陌生人敌意极大，极难接近。从藤曼触手中散发能量，令枯萎的树木发芽。
165,3161,春团,RocoData??,source=PETBASE_CONF; desc=春天草原上出生的小兔，成群出现，以露水为食。吸收的露水储存在耳囊中，因此散发出浆果和青草的香味。
166,3162,春兔,RocoData??,source=PETBASE_CONF; desc=耳朵的皮肤呈透明玻璃状，触感柔软，内部可以储藏更多的露水。总是细心地做着准备，可以把自己和身边的同伴都照顾得很好，经常用手中的四叶草为其他精灵同伴遮雨。
167,3165,伏地兽,RocoData??,source=PETBASE_CONF; desc=柔韧的吻部十分有弹性，没有牙齿，用舌头和吻部配合嘬取食物。每天吃几十只蚂蚁就可以存活，能量消耗很小，多数时间在睡觉。
168,3166,贪食鼹,RocoData??,source=PETBASE_CONF; desc=吻部变得坚硬，形状如同吸管，舌头又长又黏。没有嗅觉器官，通过舌头来感知气味，经常舔舐各种味道刺激的东西。
169,3167,巨噬针鼹,RocoData??,source=PETBASE_CONF; desc=体表坚硬的鬃毛能够防御风吹日晒和敌人的攻击。长舌灵活而柔韧，能够绊倒猎物或者缠绕颈部使其窒息，吻部如同长矛一般刺穿猎物的要害，甚至可以击穿岩石。
170,3168,阿布,RocoData??,source=PETBASE_CONF; desc=长着小巧而可爱的翅膀，它体内藏着名为“守护”的勇气，有着难以想象的潜力，似乎能与洛克心灵相通，它体内藏着名为“守护”的勇气。 “平时非常柔弱胆小，但是在特殊情?
171,3169,超能阿布,RocoData??,source=PETBASE_CONF; desc=柔和的绒毛紧紧贴着线条流畅的身躯，优雅而有力的姿态令人安心。头顶的角能够放出魔力击退敌人，偶尔会以能量体的姿态跟随着洛克。
172,3170,石石,RocoData??,source=PETBASE_CONF; desc=古老的种族，似乎和现在的精灵们很少交流，但对洛克族十分友好。地系部族掌握建造之术后的创造的第一个物种。在古代也被用作计量单位，一个石石约等于三十千克。
173,3171,巨灵石,RocoData??,source=PETBASE_CONF; desc=从大地获取强大的能量，可以使用地系魔法操纵土壤石头。常常收集一些土壤，石块作为零食，喜欢边讲故事边嚼石头，洛克族的孩子们偶尔会躲在旁边偷偷听它们讲故事。
174,3172,雪豆丁,RocoData??,source=PETBASE_CONF; desc=出生后被父母放置在雪窝里，进食补充的能量会在冬眠时令身躯快速成长。大手大脚的雪豆丁习惯于翻滚着移动。思维直接，比较容易发脾气，可以抚摸脑袋令其冷静。
175,3173,雪蛮人,RocoData??,source=PETBASE_CONF; desc=上肢沉重却灵活，体表鬃毛格外厚重，兼具保暖与防护的功能。吸收的寒气能够压缩后储存在脊背和额头上，形成坚实有力的冰晶，用以保持平衡和击打对手。
176,3174,雪巨人,RocoData??,source=PETBASE_CONF; desc=雪巨人感官极其敏锐，能感受到天气和气温的微小变化，会在族群的幼崽沉睡时巡逻保护它们。双臂能够撑地进行超远距离跳跃，在雪山里飞速前进，跳跃时在岩石上留下后足形状。
177,3175,咔咔羽毛,RocoData??,source=PETBASE_CONF; desc=跑得很快，手短且柔软，一般用尾巴来代替手的作用。尝试助跑之后短暂地浮空，但似乎一直没能学会飞翔。
178,3176,咔咔雀,RocoData??,source=PETBASE_CONF; desc=仿照洛克号的帆进化出了大尾巴，曾经尝试练习滑翔，大尾巴让它们能够短暂浮空，也可以用来吓唬和拍打敌人。
179,3177,咔咔鸟,RocoData??,source=PETBASE_CONF; desc=拥有两条漂亮的大尾巴，虽然无法飞翔，但是抓着大尾巴可以滑翔一段距离，滑翔时身体散发出香香的味道，是因为这个种族普遍有些恐高，紧张的时候会释放舒缓神经的信息素，?
180,3178,矮脚爬爬,RocoData??,source=PETBASE_CONF; desc=足较短，翻倒后很难再顺利站起来。野外发现的矮脚爬爬里面十个有八个正在努力翻身。因为可爱的外表而受到许多小洛克的喜爱，但受惊时会咬人，致使王国只能贴出告示，警告?
181,3179,恶魔红钻,RocoData??,source=PETBASE_CONF; desc=喜欢在洞穴的暗处歇息，会提前布好精细且带有剧毒的网守株待兔。步足末端布满危险的剧毒，尖锐而坚硬的触足既能用作进攻的矛，也能用作防御的盾。
182,3180,小帕尔,RocoData??,source=PETBASE_CONF; desc=探索欲很强的精灵，会通过摇尾巴的方式表达亲近，尾尖会散发出魔法，但并不能很好的控制，时常伤到自己。
183,3181,帕尔萨斯,RocoData??,source=PETBASE_CONF; desc=头顶的独角锋利又坚硬，但不蕴含魔法，脱落下来的独角最早被洛克用来制作匕首。“他眼中看到的都是黑白的，他的世界没有色彩，单一的世界却让他有了执著的信念和忠诚的心?
184,3182,龙息帕尔,RocoData??,source=PETBASE_CONF; desc=在古老的典籍中记载，龙息帕尔和其他恶系精灵的行事风格不同，它们秉持等价交换的原则，会严格遵守自己缔结的契约。在契约完成前绝不会离开，甚至愿意为此等待漫长的时光。
185,3183,瑰眼仔,RocoData??,source=PETBASE_CONF; desc=总是缩在某个角落里不知道在想些什么，看似脑袋空空双眼无神，一副呆呆的样子。额头上第三只眼睛不是用来作为视觉器官，而是用来探测魔法能量的痕迹，使用时需要放空所有?
186,3184,耳翎瑰魅,RocoData??,source=PETBASE_CONF; desc=耳边的翎毛可以隔绝大部分声音，是非常好的隔音材料。研究人员从翎毛的特征入手进行分析，发现其在越嘈杂的环境下探测魔力的能力越弱，且自身魔力溢出现象越明显。
187,3185,邪眼巨魔,RocoData??,source=PETBASE_CONF; desc=十分谨慎的种族，甚至睡眠时间极短，常处于高度紧张的戒备状态。通过观测发现额头上第三只眼中储存着大量能量，目前发现眼中能量溢出的现象在其睡觉的时候尤为明显。
188,3186,小光,RocoData??,source=PETBASE_CONF
189,3187,迷迷眼,RocoData??,source=PETBASE_CONF; desc=拥有奇特的双眼，似乎能看到身边人脑海里浮现的事物，以目前的知识完全无法理解其中构造。头顶的小圆球似乎是某种屏蔽装置，目前猜测可能是用于屏蔽过量的信息。
190,3188,拉特,RocoData??,source=PETBASE_CONF; desc=同伴之间经常会打架，用头或者用拳头对撞，每撞一下都会闪着电光。大多数拉特沉默寡言，但正义感十足，拉特们会出手帮助遇到麻烦的洛克和精灵。
191,3189,酷拉,RocoData??,source=PETBASE_CONF; desc=能利用电能量高速移动，偶尔也会发生意外事故与同类相撞，交流时会发出“噼啪噼啪”的声音。
192,3190,电咩咩,RocoData??,source=PETBASE_CONF; desc=整个咩咩非常蓬松，每一根蓬松的毛都带电，稍微靠近它就要被静电“哔哩”一下。释放能量之后会进入低电量状态，低电量时会没精打采并吃很多。
193,3191,粉咩咩,RocoData??,source=PETBASE_CONF; desc=经常看到它们聚在一起胡乱放电，放电的时候会跳奇怪的舞蹈，十分开心的样子。如果埋进它们的毛里猛吸一口，被电很惨同时会闻到糊糊的怪味。
